Post ID,Permalink,Post Message,Type,Countries,Languages,Posted,Audience Targeting,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Negative feedback,Lifetime Negative Feedback from Users,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
171162119680585_1049096415220480,https://www.facebook.com/TarletonCOGS/posts/1049096415220480,Interested in Tarleton's 100% online Master of Music in Music Education? Join tomorrow's #GatewaytoGoals webinar!,Link,,,7/19/17 8:06 AM, ,34,32,0,46,43,0,1,0,0,0,0,43,32,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_1049095191887269,https://www.facebook.com/TarletonCOGS/posts/1049095191887269,Interested in Tarleton's Master of Public Administration program? Join tomorrow's #GatewaytoGoals webinar!,Link,,,7/18/17 8:04 AM, ,193,142,0,326,234,0,3,1,1,0,0,235,143,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_1049092041887584,https://www.facebook.com/TarletonCOGS/posts/1049092041887584,"Check out our latest issue of the graduate student newsletter, #TheCOGSConnection, on our blog.",Link,,,7/17/17 9:57 AM, ,196,186,0,333,321,0,8,7,9,1,1,321,186,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_1050955131701275,https://www.facebook.com/TarletonCOGS/posts/1050955131701275,College of Graduate Studies - Tarleton State University shared Tarleton Continuing Education's photo.,Photo,,,7/17/17 8:45 AM, ,336,300,0,544,491,0,32,29,33,1,1,536,328,0,0,32,0,0,0,0,0,0,0,0,0,0
171162119680585_1046248538838601,https://www.facebook.com/TarletonCOGS/posts/1046248538838601,What type of procrastinator are you? How to fix it.,Link,,,7/14/17 1:17 PM, ,149,149,0,241,241,0,1,1,1,0,0,241,149,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_1046240265506095,https://www.facebook.com/TarletonCOGS/posts/1046240265506095,Learn more about Tarleton's 100% online Master of Music in Music Education! Join our #GatewaytoGoals webinar next week.,Link,,,7/14/17 8:01 AM, ,70,18,0,104,30,0,1,1,1,0,0,30,18,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_1046247248838730,https://www.facebook.com/TarletonCOGS/posts/1046247248838730,Great ideas for showcasing your skills on your resume!,Link,,,7/13/17 1:13 PM, ,135,126,0,228,213,0,1,0,0,0,0,213,126,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_1046237758839679,https://www.facebook.com/TarletonCOGS/posts/1046237758839679,Want to learn more about Tarleton's Master of Public Administration? Join next week's webinar! #GatewaytoGoals,Link,,,7/13/17 8:00 AM, ,184,13,0,313,27,0,7,2,2,0,0,36,16,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_1046233492173439,https://www.facebook.com/TarletonCOGS/posts/1046233492173439:0,"Today's open house is at the Stephenville campus in the Nursing Building, Room 344, from 10 a.m. to 3 p.m. See you there! #BeyondaBachelors",Photo,,,7/12/17 6:49 AM, ,576,290,0,943,506,0,18,11,16,0,0,500,281,0,0,10,0,0,0,0,0,0,0,0,0,0
171162119680585_1046230682173720,https://www.facebook.com/TarletonCOGS/posts/1046230682173720,Tomorrow is our summer Beyond a Bachelor's Open House! RSVP to attend at Stephenville or via Zoom.,Link,,,7/11/17 8:45 AM, ,22,21,0,35,33,0,0,0,0,0,0,35,22,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_1046229138840541,https://www.facebook.com/TarletonCOGS/posts/1046229138840541,"Are you a current or former member of the military, spouse, or dependent? Join us tomorrow for our webinar! #GatewaytoGoals",Link,,,7/10/17 8:32 AM, ,49,42,0,78,70,0,0,0,0,0,0,78,49,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_1041490455981076,https://www.facebook.com/TarletonCOGS/posts/1041490455981076,Tips and highlights for the working graduate student in our most recent blog post ... The Graduate Student Experience: Things to Know.,Link,,,7/7/17 8:46 AM, ,307,291,0,545,520,0,17,14,15,0,0,520,291,0,0,16,0,0,0,0,0,0,0,0,0,0
171162119680585_1041486685981453,https://www.facebook.com/TarletonCOGS/posts/1041486685981453,Interested in learning more about graduate school? Join us on July 12th for our #BeyondaBachelors open house.,Link,,,7/6/17 8:40 AM, ,125,101,0,184,160,0,3,1,1,0,0,160,101,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_1043083345821787,https://www.facebook.com/TarletonCOGS/posts/1043083345821787,College of Graduate Studies - Tarleton State University shared Tarleton State University - Waco's photo.,Photo,,,7/5/17 1:55 PM, ,172,162,0,280,269,0,4,3,3,0,0,269,162,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_1041482299315225,https://www.facebook.com/TarletonCOGS/posts/1041482299315225:0,Join us next Tuesday for our #GatewaytoGoals webinar!,Photo,,,7/5/17 8:35 AM, ,963,336,0,1598,581,0,17,8,12,2,3,580,323,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_1041454865984635,https://www.facebook.com/TarletonCOGS/posts/1041454865984635:0,"Tarleton will reopen tomorrow, July 5th.",Photo,,,7/4/17 6:00 AM, ,283,279,0,478,474,0,5,3,3,0,0,460,270,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_1041449592651829,https://www.facebook.com/TarletonCOGS/posts/1041449592651829,The graduate studies newsletter is delivered each week to your Tarleton inbox. You can also check out this week's issue of #TheCOGSConnection here!,Link,,,7/3/17 8:04 AM, ,207,207,0,333,333,0,4,4,4,0,0,332,206,0,0,3,0,0,0,0,0,0,0,0,0,0
